latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,condition
-2.5751836,-2.3915925,0.5541227,-0.311031,-0.25613418,-3.3126037,-1.4366417,1.2681813,-2.2404096,-1.172806,-0.15174186,0.6909717,1.3684598,-0.7167182,0.23287633,-1.3705201,0.73584235,2.2276046,2.2909615,1.9029675,-0.08569898,0.98432714,1.5087898,-0.3015594,-0.9375197,-0.41698146,-0.5776559,2.9565656,-2.604688,2.337178,2.0968432,-3.2781444,Normal
-0.21743746,-0.44923884,-1.12362,-0.15465952,0.061422076,-0.67120147,0.029009592,0.14183396,-1.1276758,-0.18178678,-0.43673182,1.2253542,0.11453126,0.43091568,0.76735944,-0.7696768,0.7750906,0.33929324,1.3011142,0.34183928,1.2047998,0.8895211,0.606736,0.5587425,-0.2140016,0.33765098,-0.18631902,0.4487914,-0.5277398,1.6779065,0.36930078,-1.0789376,CKD
-0.60787636,-1.4916604,-0.17848897,-0.9042543,0.88575864,-2.058934,-0.2242834,1.8744663,-0.54294974,-0.6909436,0.82944894,1.0195743,0.6103678,0.31200612,-0.6781408,-0.7269027,1.3347783,1.0657135,1.9130406,1.8226987,1.2927475,0.31156635,0.23190124,-0.36587438,-0.33695266,-0.64853054,0.3173408,0.18107352,-1.791666,1.0009103,0.6035242,-0.80334777,Normal
-1.0579302,-2.5127764,-0.9065441,1.1421093,-1.0330609,-3.0568693,0.42430857,1.1162225,-1.9457968,-1.6035105,-0.5899838,0.6396567,-0.05235808,-0.5626113,1.236157,-2.3644247,1.0850068,1.4004537,1.524877,1.4061079,0.20459324,2.426192,1.493536,2.084088,-1.3870201,0.27921623,0.9140752,2.7676163,-3.4914682,3.87272,1.8750844,-1.8470894,AKI
-0.503647,-1.0654345,-0.30288368,-1.0283599,0.976571,-1.7463428,-0.57909006,1.7547044,-0.33731157,-0.41866547,0.61117923,1.1875179,0.5001991,0.6142232,-0.88786,-0.3296429,1.2955256,1.1179323,1.8603364,1.7791985,1.4752959,-0.07083957,0.005698435,-0.6938681,-0.1372886,-0.29661572,-0.14807086,0.07105108,-1.4076399,0.6646363,0.72322345,-0.98105574,Normal
-0.77224785,-1.8048537,-0.85976195,0.4998159,-0.8023707,-2.1454358,-0.61467856,0.7853845,-1.0819515,-1.151328,-0.9096635,0.63207644,0.4794251,-0.4011266,0.3487484,-2.023186,0.81975,0.85299283,1.6928574,0.88570136,0.010479279,1.5984073,1.0034697,0.9435685,-0.5429514,0.8133523,0.4062706,1.9726149,-2.6260211,2.6774952,1.2930311,-1.7349862,AKI
0.1457954,-0.57598704,-1.0634744,-0.21925169,-0.4703127,-0.8096425,-0.7326312,0.26143003,-0.9367874,-0.64089423,-0.9979605,1.0197688,0.65807736,0.00019220822,0.020233609,-1.3406367,0.6317621,0.44945192,1.9185821,0.5848183,0.68099177,0.98311067,0.44524914,0.04972941,0.33234054,0.955286,-0.2852205,0.6419208,-1.2124288,1.5048693,0.26144704,-1.4666938,AKI
-1.088725,-1.4116404,-0.6544093,0.22619732,-1.0248145,-1.6338123,-0.9543259,0.023674386,-1.4069521,-0.9528948,-0.95791584,0.62312883,0.8690479,-0.74435115,0.60214907,-1.9598601,0.24953605,0.72252965,1.7368283,0.4364185,-0.32285693,1.514096,1.2136284,0.53820115,-0.28274667,0.6926068,0.15714276,2.0162668,-1.8082509,2.367321,0.93330246,-2.17872,AKI
-6.7199526,1.7271976,0.42236373,4.591353,-2.4828744,2.875619,-4.8510423,-6.5940366,-5.3700175,5.1227145,-6.0802727,3.1364398,7.220289,-2.1618607,2.990636,-2.0823367,-7.785697,2.7736778,-0.30105838,-1.0466626,-4.8840027,0.4735584,0.44054544,-4.432122,-2.817824,-2.060419,-2.0424628,10.48027,6.4076586,-2.4710476,3.3740828,-8.142007,Normal
0.22930717,-0.20347708,-1.200955,-0.12098381,-0.66652995,0.022266401,-0.115743786,-0.4203207,-0.6649994,-0.3399088,-1.0354171,1.0712095,0.3539542,0.008417348,0.6383205,-1.2323387,0.25506926,-0.045737416,1.2933209,-0.2547601,0.5961921,1.1815212,0.63082784,0.63388973,0.10349313,0.86708707,-0.12304952,0.345068,-0.42426777,1.5012709,-0.046434335,-1.1564045,AKI
0.08974997,0.4375196,-0.14958885,-0.7489932,0.7061689,-0.19771352,-1.0077995,0.38555634,-0.6791821,0.37685043,0.15338674,1.1452672,0.122580245,0.6118958,-0.4912602,0.35470015,0.4621286,0.92910886,1.6782873,1.1178857,1.7737137,-0.5536177,0.30945912,-1.2123282,0.52693444,0.10788575,-1.3587092,-0.14637399,0.07075256,0.03708143,0.35740238,-0.87518156,Normal
-1.4987029,-2.2389781,-0.31055844,-0.14306918,-1.0188954,-2.7107651,0.68099153,0.29448137,-2.783098,-0.8921114,-0.34064564,1.0706567,1.1039551,-1.0160176,1.8070052,-1.873186,0.6052893,1.6519487,1.552788,0.99382186,0.53606015,2.414499,1.8849367,1.3705807,-1.5886661,-1.0975443,0.08129948,2.4135797,-1.9144933,3.022319,1.3052397,-2.8666098,CKD
-0.8909712,3.8700042,1.0422064,2.3988283,-1.3545322,5.169859,-0.7482121,-5.5793176,-2.4351907,3.1774032,-2.3779526,1.2513069,-0.53697056,-1.8560419,2.76231,-1.3985302,-3.6135123,-1.8905524,-0.32456243,-2.109628,0.50144875,0.6829271,0.06092811,-0.17557648,1.2493641,2.197743,-0.68866366,1.9287388,4.7546244,0.02289116,-0.91319,-1.2226597,AKI
-0.33288115,6.4542646,-0.0065992624,5.967316,3.5375369,5.1998005,-0.90550905,-4.2740254,-3.2021708,9.365505,-2.718024,3.300075,1.6537722,3.10366,1.6261421,4.608231,-4.1715174,2.580714,-0.6901954,1.5225621,1.8037235,-3.9204535,-4.338145,-6.4885354,-0.6668798,-1.6855456,-4.072486,3.455176,9.1275425,-4.5111256,3.0608585,-0.688415,Normal
0.3849936,-1.440501,-1.0860587,-0.4610767,-0.48556632,-1.7937038,0.14010799,1.0698868,-0.91789025,-0.5123251,-0.8770087,1.3349338,1.3707653,0.106009945,0.06481005,-1.0505568,1.1048564,1.0609455,1.9880852,1.1638767,1.0077447,1.2808871,0.34772485,0.09315697,-0.43318805,-0.37012658,-0.37809902,0.56313413,-1.8195579,1.3400012,0.45050552,-1.451316,CKD
0.0019458458,-1.2715695,-0.25979704,-0.44215035,0.49150681,-1.319769,0.78934747,1.2736868,-0.31613162,-1.1843731,1.0089058,0.5938832,-0.15615144,-0.120708145,-0.13465407,-1.4940389,0.86713934,-0.067640245,1.6451159,1.2528213,1.0391133,1.1572964,0.51693296,0.87287503,-0.4360356,-0.46829867,1.5949117,-0.19283532,-1.9395556,1.72645,-0.09168404,0.22159114,CKD
-0.9321445,-2.641623,-0.68107116,0.78221714,-1.0608296,-3.1766543,-0.24499631,1.3979027,-1.6781858,-1.6559505,-0.83726543,0.46294868,0.53080124,-0.6843136,0.599198,-2.4015822,1.0781424,1.454716,1.9334923,1.5265578,-0.13494024,2.2211199,1.3150842,1.3752851,-1.0230949,0.4237337,0.6435063,2.5263312,-3.7135613,3.4182994,1.6800082,-2.0596473,AKI
-0.7906253,-2.3946574,-0.8090311,0.89643854,-0.7419462,-2.9499168,0.065596856,1.4594549,-1.4352801,-1.572419,-0.4648111,0.49471223,-0.00086979195,-0.4323777,0.6059415,-2.2583296,1.2098356,1.258719,1.6537302,1.5220569,0.18007334,2.0635505,1.0915558,1.5891535,-1.0315827,0.47258675,0.979211,2.280969,-3.5259907,3.383216,1.6481897,-1.486475,AKI
0.03867263,-0.62854576,-1.2517446,0.13751173,-0.8044018,-0.74287516,-0.72281444,-0.02629635,-0.80611783,-0.7035017,-1.2225862,0.8356399,0.58783346,-0.17923506,0.25025457,-1.6618055,0.38482976,0.26897925,1.6862174,0.16384609,0.2605334,1.2760015,0.5934499,0.44175744,0.19578874,1.20649,-0.008969931,1.0158304,-1.2799917,1.7957246,0.34588385,-1.5169446,AKI
0.32486737,-0.0679037,-1.4037367,1.318783,-0.948129,0.23962933,-0.67249817,-0.8154269,0.08625969,0.34237543,-1.2966559,0.27943027,0.30819115,0.04625188,0.18811914,-1.2319291,-0.56907934,0.0067293122,0.49423966,-0.30785272,-0.55919266,0.76237845,0.32845747,0.2787403,-0.115576945,0.8675547,0.22108227,1.2320749,-0.34984747,1.0718756,0.5091176,-0.24700823,AKI
0.68149674,0.17891394,-1.0862763,0.3020702,-0.6143377,0.08940618,-0.46944162,-0.26639268,-0.28062207,0.1847072,-1.029469,0.6191901,0.58705705,0.2393747,-0.032478057,-0.7118711,-0.21736524,0.30766174,0.9685413,-0.0024431124,0.14355569,0.6780071,0.20381498,-0.12778509,0.15200242,0.49200445,-0.35218272,0.4128365,-0.17445686,0.6986535,-0.08836432,-0.54776347,CKD
2.0424128,3.0506413,0.2714815,1.3491313,-0.88015586,3.7427552,-0.46209893,-3.358329,-1.3411171,2.1386764,-1.3848026,0.911514,-0.21773192,0.16348286,0.57020074,-0.046118822,-1.9662393,-1.0449828,0.715884,-0.62966996,1.7896758,0.6155436,-0.06335603,-0.58399737,1.2917736,0.86122453,-1.542151,-0.44712806,3.11279,-0.59072983,-1.6018492,0.28400764,CKD
0.75342417,-0.76113313,-1.4326352,-0.36602023,0.007031426,-1.2308393,0.10732189,1.2204086,-0.33565217,-0.27194637,-0.6077769,1.4308453,0.54923564,0.72906715,-0.20341608,-0.71169084,1.2813263,0.8079813,1.6665994,1.1632754,1.3578656,0.8216485,-0.1458154,0.046310395,-0.16220301,0.272922,-0.118770294,0.046437122,-1.4840865,1.2612789,0.3686067,-0.6835905,AKI
-3.2415094,-0.69481057,3.0946748,2.6412764,2.5665376,-1.7954507,5.8231215,1.2555951,-2.8605683,-0.6506524,2.4169102,0.24859089,-5.216838,-2.0275142,2.6399424,-3.2723563,0.49184126,-0.101600915,-1.6722813,3.777539,2.3902736,2.7717748,0.7357175,4.7497077,-4.3645377,-1.1915394,5.2946343,2.8525555,-2.077839,3.419795,3.2540445,1.0849487,AKI
0.5586374,-0.24663028,-1.3297032,-0.67045134,0.34878471,-0.9531389,0.30578044,0.92464143,-0.726556,0.27916738,-0.31545514,1.8209451,0.5641267,0.95905995,0.026210196,0.07188237,1.2177627,1.0063475,1.5099385,1.1512088,2.0234687,0.3850498,-0.16968165,-0.41716242,-0.29254138,-0.40709683,-0.8005078,-0.19289726,-0.4293284,0.6554036,0.38873848,-0.7949007,CKD
-0.60276073,-2.5031822,-0.956455,0.916223,-1.0293633,-2.9432883,-0.06066817,1.3839713,-1.3472781,-1.6676384,-0.8921437,0.53263646,0.31568104,-0.5346441,0.5362211,-2.4829504,1.1564006,1.1807685,1.821711,1.4484833,-0.012752574,2.2553272,1.1107519,1.589762,-0.9673678,0.627084,0.8600722,2.2941074,-3.7399995,3.4342287,1.5738297,-1.6757977,AKI
0.09923318,0.13353492,-0.6953957,-0.17882065,-1.0047626,0.64997166,0.15297318,-1.4647107,-1.5364872,0.5240136,-1.2069145,1.2298219,1.2721529,-0.26830453,1.2970991,-0.71301913,-0.667258,0.06645615,1.1372938,-0.5144105,0.37863055,1.1333506,0.70842206,0.07275252,0.082308166,-0.36502114,-0.74185413,0.3507451,0.87751967,0.73392004,-0.60079944,-1.3177643,CKD
-1.6120386,-1.9485312,-0.5796026,0.3093447,-1.1530564,-2.4101248,-0.32901612,0.3004564,-2.226084,-1.0209838,-0.7446486,0.82037205,0.95104176,-0.71809834,1.3404077,-1.8911169,0.48577487,1.2798115,1.6346405,0.6572024,-0.21403496,1.9416955,1.6620306,1.0244055,-1.0143768,-0.03353048,0.110536024,2.5550978,-2.0856764,2.9457808,1.3702116,-2.7332067,AKI
0.49948227,-0.45341277,-1.6061958,0.456378,-0.6623692,-0.55324954,-0.46013752,0.20525472,-0.16978836,-0.42779875,-1.2328,0.81625146,0.1912913,0.23185132,0.01491233,-1.5287143,0.52236724,0.13786821,1.3032073,0.13662428,0.38344145,1.1014216,0.23823638,0.6528964,0.03093075,1.3447318,0.15339209,0.7903289,-1.3446891,1.6520737,0.47560468,-0.8099374,AKI
-1.0047573,-2.9101417,-0.4323355,1.5686716,-0.19674036,-3.5108452,1.7086378,2.2073812,-1.4910703,-2.7818005,0.76932853,0.63339305,-1.453062,-0.80942893,0.5090626,-3.51061,1.4076868,0.962133,1.9007105,2.8215766,0.7270711,2.8118982,1.2975655,2.913573,-1.8854246,0.2607315,3.3638678,2.129401,-5.2068057,4.7488356,1.56943,0.11557213,AKI
0.36805284,-0.23986393,-1.2734348,-0.5042231,-0.08341283,-0.25447974,0.7472825,-0.15785983,-1.2875355,-0.002264887,-0.67106533,1.6316236,0.4724766,0.50386614,1.0116384,-0.5837481,0.68211555,0.2752395,1.3771852,0.26118234,1.6806884,1.1797588,0.55983573,0.5537829,-0.3202377,-0.2789305,-0.49046355,-0.14793411,-0.021899335,1.3217404,-0.08432127,-0.9168579,CKD
0.4812498,-1.3246713,-1.4178679,0.10863085,-0.4933442,-1.6423938,-0.07232468,1.1032099,-0.52830493,-0.8229021,-1.000471,1.0773759,0.56970644,0.24369858,-0.073771454,-1.5993274,1.1792316,0.66857845,1.8201191,1.0309454,0.74691814,1.4013352,0.31862205,0.6692454,-0.30147475,0.64452493,0.19629747,0.7712008,-2.2953873,2.0060308,0.69122475,-1.0193423,AKI
-0.33139467,-0.30166134,-0.31423268,-0.98964477,0.70088375,-0.99024445,-1.1640942,1.0395628,-0.747105,-0.15548012,-0.046280436,1.3967215,0.6792225,0.48042634,-0.6973777,-0.09717536,0.8709694,1.1877277,2.0473356,1.4315119,1.5001787,-0.25930434,0.08109839,-1.2352118,0.36477926,0.23905098,-0.946468,0.22169581,-0.67144734,0.4282545,0.5596584,-1.4497422,Normal
0.78280926,-0.16672154,-1.08979,-0.47378412,0.09007494,-0.6138073,-0.2847783,0.85895437,-0.24362129,-0.05543083,-0.48859173,1.2530961,0.31652167,0.678083,-0.34536228,-0.36701167,0.90109813,0.7179822,1.5273005,0.95562804,1.3582277,0.38711095,-0.10066645,-0.32545304,0.18519282,0.47748452,-0.46355402,-0.16595118,-0.84087616,0.8118172,0.21955442,-0.6519969,CKD
-0.18621932,-0.64574736,-0.9226618,-0.57281256,0.40952903,-1.0107436,0.097956344,0.5550368,-1.1562157,-0.30248636,-0.07449778,1.314319,0.2903083,0.45925522,0.44900784,-0.7144331,1.0170859,0.47996092,1.6012152,0.7356834,1.5543761,0.79617125,0.53239954,0.26768228,-0.20013991,-0.101527035,-0.14304203,0.15898947,-0.7214039,1.4723594,0.3026649,-0.97686315,CKD
-0.3776675,-0.8193202,-0.0079615265,-1.0068802,0.91199404,-1.269415,-0.096817665,1.2829103,-0.38180876,-0.47797573,0.9282131,0.8766604,0.2182794,0.25658974,-0.5851763,-0.38753837,0.8806067,0.61171854,1.5814633,1.4459115,1.3811545,0.16151547,0.27869135,-0.39859498,-0.12341442,-0.6346019,0.17482227,-0.2707074,-1.0494828,0.57265353,0.2848674,-0.47633243,Normal
-0.010150731,-0.8102849,-1.3071856,0.08036643,0.19899061,-1.246308,0.3514284,0.7878071,-0.95929086,-0.29461777,-0.30409634,1.3296596,-0.020859573,0.6757094,0.5254837,-0.81278044,1.271358,0.5844981,1.3347074,0.9282904,1.498389,0.9068702,0.31670827,0.7313163,-0.49485007,0.12740815,0.06814665,0.53160506,-1.1546104,1.840234,0.73702633,-0.76875997,CKD
0.7618154,0.5487789,-0.79932034,0.026343096,-0.2988515,0.2354306,-0.785244,0.08218194,-0.20921698,-0.0940644,-0.6092247,0.6878194,-0.25921154,0.3126503,-0.31827608,-0.6075104,0.27606183,0.30154598,1.3091241,0.33505324,1.0523735,0.32672697,0.13546795,-0.15636706,0.5606134,1.2705712,-0.53485554,0.03395426,-0.34683943,0.8169331,0.04910092,-0.5518349,AKI
-0.014043011,0.21088135,-1.1501064,-0.04185519,-0.18648577,-0.11887735,0.202986,-0.26616022,-1.435396,0.45229676,-0.74460274,1.3224382,0.5231546,0.5392708,1.0858653,-0.12135693,0.22952496,0.616677,1.0613904,0.08566999,1.1014063,0.6265466,0.38689864,-0.031870008,-0.15972269,-0.13964221,-0.81048834,0.36288577,0.43918428,0.990622,0.079615094,-1.1114635,CKD
-1.7107583,0.40000466,0.32281128,-0.57085466,0.75809044,-0.16782384,-1.5953859,-0.46157938,-1.7775191,0.5364288,-0.009654611,1.4975084,1.001629,0.10185336,0.5071974,0.24067141,-0.24114496,1.0963835,1.7322288,0.6539345,0.96289754,-0.82017726,0.8198482,-1.6978836,0.4594663,-0.3371213,-1.3612258,1.108583,0.9456003,0.2417811,0.54213107,-2.0190992,Normal
-0.20705931,-1.2214341,-0.9470798,0.35499692,0.0126661435,-1.5379535,0.32060772,1.0531877,-0.6981551,-1.0739303,0.058916897,0.66336846,-0.4467755,0.110085,0.2930387,-1.5190196,1.1274894,0.30862248,1.2899293,0.9018797,0.850291,1.3521137,0.48844486,1.283097,-0.41872242,0.5460046,1.0421338,0.80145293,-2.1273353,2.3585846,0.7544865,-0.46395934,AKI
-1.6807684,-2.563824,0.26028907,-0.45406187,0.17362282,-3.3655508,-0.90513337,2.0724576,-1.6481586,-1.2772874,0.18140861,0.8300872,1.1739088,-0.33757338,-0.32181746,-1.2770354,1.3592607,2.1018183,2.435119,2.4455462,0.5589363,0.87368625,0.9420993,-0.27070695,-0.8323732,-0.5690424,-0.24076937,2.0148468,-3.050141,2.0253098,1.7628714,-2.4079766,Normal
-0.49343026,-1.0299783,-0.98894405,0.07856022,-0.6412001,-1.2290719,-0.4143415,0.20153846,-1.1377376,-0.53333,-0.9085725,0.91009676,0.84781826,-0.114824526,0.5940853,-1.2969079,0.4726468,0.5844891,1.4828343,0.32604888,0.2088742,1.2158637,0.78236353,0.44030175,-0.29418814,0.37310973,-0.04894373,1.197153,-1.2647793,1.8105716,0.48298588,-1.6334918,AKI
-2.4277756,-2.6672196,0.50819826,-0.39147234,0.002662979,-3.6050212,-0.953556,1.6862124,-2.2528613,-1.0713816,0.22803825,0.9268851,1.3466147,-0.56018335,0.29474527,-1.248917,1.1071732,2.3591557,2.3034215,2.217775,0.40529376,0.95127904,1.4230695,-0.2109479,-1.1943839,-0.9560667,-0.44820613,2.701149,-2.7433045,2.2581675,2.06377,-2.954995,Normal
-1.4392871,-2.9805512,-0.4702394,0.97677195,-0.90568733,-3.7950609,0.0036723074,1.6586511,-2.1796873,-1.8742843,-0.34664786,0.4267454,0.11636466,-0.7314973,0.8782427,-2.5709646,1.2512299,1.8272924,1.9649762,1.9590099,-0.0044619553,2.3724418,1.5658205,1.7146549,-1.4334024,0.16620183,0.97995,3.0684814,-4.168748,4.0484943,2.1490304,-2.0895314,AKI
2.6995544,4.5733128,-3.0771008,5.2042513,2.092249,3.2844946,-1.0910479,-2.1922545,-0.45929316,8.211017,-2.4778063,3.982424,3.616859,5.027189,-1.4697459,5.4708734,-3.277585,4.5104694,0.16079348,3.4679074,1.9726338,-3.824551,-5.5278425,-7.1674156,-1.4522537,-2.8025184,-3.6645868,1.8569885,6.2024407,-4.471271,2.9933703,0.33916935,Normal
-2.1184652,-0.6021125,0.15623122,-0.73151815,0.717548,-1.3207583,-1.5895597,0.5312155,-1.30828,-0.11873379,0.18061365,1.2216283,0.728974,0.1782456,0.00323537,-0.28476107,0.5312526,1.2749853,1.661204,0.9852909,0.7045931,-0.43435776,0.7180248,-0.9772534,0.007184796,0.19850835,-0.74969405,1.5160255,-0.4539099,1.0699999,1.1310492,-2.1522174,Normal
0.7906874,0.42753905,-0.8094878,0.94866633,-0.9631688,0.9967056,1.0207025,-1.6578711,-0.9205513,1.6378235,-1.7477318,1.0864737,1.4182175,0.27712446,1.3803922,-0.036976933,-1.0414472,0.20465997,0.19178438,-0.32740283,0.015416212,0.93364173,-0.27680665,-0.2963475,-0.46297458,-0.9738297,-0.5792679,0.4658552,1.3864242,-0.11444515,-0.08392643,-0.61467695,CKD
0.7010246,-0.52224314,-0.37178242,-0.7840218,0.25449377,-0.53503054,0.47203457,0.7163397,-0.22504073,-0.51131254,0.42331004,0.8394531,0.055222046,0.15139103,-0.2395257,-0.7423784,0.64251024,0.054755777,1.5440391,0.9567556,1.4537277,0.856617,0.4358276,0.23542328,0.024912082,-0.34882906,0.35929522,-0.81643474,-0.95026445,0.8452559,-0.36289266,0.03312969,CKD
-0.4015991,-1.5344815,-1.0131761,0.50876117,-1.2572558,-1.8154116,-0.8459476,0.3439111,-1.3421906,-1.3617514,-1.3748131,0.5702582,0.7538919,-0.7185104,0.34926772,-2.3618903,0.53371996,0.66947824,2.0480793,0.7079026,-0.15997592,1.901834,1.0034748,0.79544944,-0.14520192,1.0496051,0.16399947,1.9010406,-2.435843,2.5109692,0.9578648,-2.06625,AKI
-0.2777924,-0.9271578,-0.81427073,-0.42829868,0.14574099,-1.4732622,-0.70033854,0.9936376,-0.80118734,-0.49678266,-0.396489,1.1262268,0.4849847,0.33011416,-0.21428427,-0.9281423,1.0641903,0.8861362,1.8404883,1.1130221,1.0182923,0.6508832,0.38542718,-0.16041133,-0.0024000257,0.5470796,-0.27251944,0.6768553,-1.5269812,1.5006688,0.70063674,-1.3632588,Normal
1.7268217,0.5438554,-1.6942695,1.0646409,-0.26265347,0.36453733,0.11244369,-0.13065484,0.6281315,1.7731625,-0.8709934,1.3103715,1.0587231,1.6473451,-0.526151,1.0179625,-0.4125442,1.1814818,0.45320952,1.2038065,0.6568832,-0.38924456,-1.2379829,-1.3066483,-0.45007262,-0.71155405,-0.57951325,-0.09633612,0.55354625,-0.36697197,0.570168,0.61783844,CKD
0.20329931,-0.6667301,-1.278092,-0.29800978,-0.43374413,-0.6323416,1.1279746,-0.1147424,-1.0833603,0.09815496,-0.8785502,1.6989324,0.9775486,0.33221272,1.1470596,-0.60587883,0.7506429,0.482646,1.0900316,0.16798355,1.4130281,1.2321942,0.4743442,0.76078326,-0.79572636,-0.7570968,-0.42564076,0.280236,-0.15478137,1.2476308,0.116665654,-1.1354948,CKD
-0.7812233,-1.2579622,-0.17574471,-0.7868956,0.97073716,-1.9083859,-0.48949945,1.8131341,-0.43328217,-0.593203,0.76449215,0.99537706,0.4023054,0.5413672,-0.78020537,-0.54469097,1.2561097,1.1408916,1.7605395,1.8168678,1.2206943,0.012579232,0.081207626,-0.46040323,-0.28216755,-0.3261544,0.172766,0.33196366,-1.6536769,0.91127634,0.80784804,-0.83734137,Normal
1.4111152,0.4509933,-0.9375961,-0.071196206,-0.23579973,0.6687278,0.9032839,-0.4373388,-0.4676486,0.62610066,-0.55118257,1.042348,0.10690452,0.7628175,0.54920495,0.1924278,0.18050581,0.1889976,0.8458674,0.28951126,1.5601718,0.69072324,0.09116559,0.30234388,-0.13883203,-0.38226727,-0.79417133,-0.84348905,0.5479594,0.3085029,-0.22572482,0.15940943,CKD
1.3224341,4.297283,-0.5426657,3.677298,2.0366085,3.567455,-1.047268,-2.2409987,-0.8247835,5.6191773,-1.1508466,1.9475336,0.4639663,2.6937602,-0.016536921,3.080706,-2.383347,1.5442296,0.10997285,1.4964541,2.0905836,-2.387678,-2.497916,-3.9058375,0.003596343,-0.763836,-2.66909,0.9240791,5.024471,-2.3771806,1.4343921,0.9039518,Normal
0.007127136,-1.6195846,-1.1789435,0.2216009,-0.72481585,-1.8295238,-0.14051747,0.81436497,-0.8260816,-1.0417002,-1.0257887,0.8720356,0.6003946,-0.14594556,0.22429588,-1.917556,0.98184067,0.6217313,1.7695651,0.8421026,0.38428357,1.7028081,0.7172693,0.9576471,-0.43236586,0.6555457,0.342277,1.2138494,-2.4557245,2.3785784,0.8191318,-1.3424469,AKI
-0.335005,-1.5374677,-0.36798236,-0.963391,0.72113144,-2.1673362,-0.259549,1.9831167,-0.65102124,-0.7635729,0.5993366,1.1032451,0.6424124,0.25647888,-0.704507,-0.7512897,1.5103793,1.1806376,2.0970814,1.8911878,1.4300919,0.5048467,0.225644,-0.36219773,-0.26689956,-0.4693469,0.108923204,0.09916221,-1.9857758,1.0835633,0.606788,-0.9432641,Normal
-1.0592133,-1.7429318,-0.021135416,-0.5556672,0.8717823,-2.3247778,-0.20452651,2.0672174,-0.67048866,-0.8809842,1.0212702,0.91049504,0.40466133,0.3530678,-0.6317775,-0.7961082,1.3041453,1.3430197,1.7402445,2.128295,1.0522768,0.26718116,0.21904956,-0.12111137,-0.5772438,-0.59840256,0.6116323,0.6774629,-2.1332684,1.326691,0.9912203,-0.81000334,Normal
0.47328043,0.471215,-0.57725006,0.061592538,-0.03604202,0.02878634,-0.93804675,0.08893217,-0.2820989,0.35986733,-0.44406325,0.6919772,0.5005725,0.5048702,-0.56265056,0.027342096,-0.158352,0.71849054,1.1001107,0.57320523,0.6371575,-0.07038723,-0.04649949,-0.93238807,0.35930923,0.2842841,-0.85422426,0.21737203,0.11714913,0.05298827,0.056226,-0.63004655,Normal
-0.2540797,-0.572279,-0.13960598,-0.79845876,0.9264432,-1.1223027,-0.20256792,1.3293518,-0.09835517,-0.24125263,0.89498365,0.95695066,0.015997266,0.6369609,-0.799518,-0.06471014,0.8510382,0.77374864,1.3740088,1.5591741,1.4706917,-0.10391697,-0.00070253015,-0.47916368,-0.18520337,-0.41218317,0.026294727,-0.27379033,-0.8974956,0.404935,0.53955156,-0.33334404,Normal
-1.0276688,-0.38834545,0.79862285,-0.9753789,1.80286,-1.2305566,0.585652,1.1954628,-0.8804162,-0.36279112,2.0776124,0.7330166,-0.53762674,0.16566655,-0.24524367,0.09611377,0.57485366,0.46978652,1.4538534,2.0272686,1.8101002,-0.23794836,0.41096509,-0.37937066,-0.5736335,-1.48545,0.6512014,-0.48965654,-0.47199377,0.05654267,0.42118827,-0.046616077,Normal
0.20349735,-0.7465453,-0.7352028,-0.3317311,0.37697908,-0.9242087,0.5479545,0.9017828,-0.31398532,-0.6497926,0.30773684,0.90669143,-0.08952093,0.31655192,0.07049295,-0.95248276,0.9538984,0.059447873,1.303255,0.86431456,1.2383991,0.8923362,0.27797627,0.64553314,-0.25450996,-0.08306925,0.7512976,-0.12941016,-1.2192725,1.4085406,0.10242231,-0.18194306,CKD
-4.515663,-0.6399173,1.3883587,-1.1592792,-0.76145244,-0.7665589,-2.125774,-1.7360778,-3.4147995,1.0589573,-1.1462517,1.9872739,2.7394955,-1.5191909,2.2170746,-1.1875743,-1.4310979,1.9617496,1.614369,-0.026812293,-0.48866218,0.5537089,1.9738034,-1.5625889,-0.5596769,-0.5280998,-1.4292161,4.428676,1.2336649,1.1596589,1.5220802,-5.3082447,Normal
1.6828588,1.5954094,-1.0315033,2.8591356,-0.19599783,2.391124,1.1561096,-2.4676638,-0.43176886,4.020479,-2.4229193,1.1359947,1.8996158,1.068892,0.80719215,0.57671577,-2.6623237,0.45696992,-0.7306282,0.21275157,-0.3469044,0.473981,-1.3355284,-1.5108185,-1.0384722,-1.5238714,-0.3498827,0.61544436,3.1596143,-1.2206472,0.36199388,0.7027968,CKD
0.17717588,-1.0573313,-0.55648875,-0.6031271,0.4515434,-1.0818936,1.0245773,0.9120289,-0.44802085,-0.6169529,0.5273577,1.1445203,0.3049884,0.247798,0.15605623,-0.91977006,1.0066838,0.14859486,1.3801634,1.0685264,1.4325595,0.99535996,0.3441459,0.64824164,-0.53569645,-0.8544008,0.874927,-0.3212794,-1.0948052,1.2741667,-0.039430957,-0.09536084,CKD
