cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
EC,BEX3,AKI,0.020886611,400,0.38895282,0.36742646,0.36639398,0.02204260230064392,0.02204260230064392,0.00046039526394470176
EC,TMEM165,AKI,0.02098757,400,0.25459692,0.22982189,0.32303303,-0.021830543875694275,0.021830543875694275,0.00045817007396831144
EC,MYLIP,AKI,0.0072114915,400,0.14776264,0.20167516,0.22077946,-0.06346467137336731,0.06346467137336731,0.00045767493597415054
EC,HELZ,AKI,0.035896033,400,0.16021371,0.1590021,0.18686564,-0.012720160186290741,0.012720160186290741,0.00045660329043095693
EC,PCBP2,AKI,0.0074228225,400,0.7526372,0.74483234,0.8830472,-0.06130257248878479,0.06130257248878479,0.00045503811606881217
EC,APLNR,AKI,0.039662324,400,0.33510828,0.31410247,0.3790569,-0.011471405625343323,0.011471405625343323,0.0004549826054102146
EC,UBA7,AKI,0.013748897,400,0.1597119,0.16835842,0.21716923,-0.03305192291736603,0.03305192291736603,0.000454427491760917
EC,GSDMD,AKI,0.015033147,400,0.3006224,0.3069266,0.3547681,-0.03022494912147522,0.03022494912147522,0.0004543761122116352
EC,CCDC3,AKI,0.012112958,400,0.175506,0.16292366,0.1132909,0.03739871457219124,0.03739871457219124,0.00045300907220848646
EC,EXOC1,AKI,0.010581765,400,0.14197911,0.16642746,0.2030186,-0.04274392127990723,0.04274392127990723,0.0004523061440062648
EC,BSG,AKI,0.017745286,400,0.55157316,0.5467362,0.60737246,-0.02548116445541382,0.02548116445541382,0.00045217055664004135
EC,TLNRD1,AKI,0.013071532,400,0.19080848,0.22253591,0.22811858,-0.0345187708735466,0.0345187708735466,0.0004512132305427366
EC,TRIP12,AKI,0.014840314,400,0.2250697,0.24063838,0.2702716,-0.03038528561592102,0.03038528561592102,0.000450927184526162
EC,BAZ2A,AKI,0.019701814,400,0.15301925,0.15455331,0.19725142,-0.022883117198944092,0.022883117198944092,0.0004508389251772771
EC,RNF213,AKI,0.06979716,400,0.43023106,0.4020908,0.47123763,-0.006433144211769104,0.006433144211769104,0.000449015184537771
EC,DCTN3,AKI,0.0070462185,400,0.23711394,0.2734639,0.32783017,-0.06353309750556946,0.06353309750556946,0.0004476680867402244
EC,APH1A,AKI,0.011537527,400,0.21396674,0.2116078,0.29361627,-0.038645289838314056,0.038645289838314056,0.0004458710646594241
EC,TSG101,AKI,0.0067897085,400,0.1396021,0.16170076,0.24877705,-0.06563680619001389,0.06563680619001389,0.0004456547815602646
EC,ATP5PO,AKI,0.010533397,400,0.28405896,0.27571598,0.2079229,0.04223951697349548,0.04223951697349548,0.00044492560500117295
