cell_type,gene,variance,variance_rank
CNT,CCNI,4.3910366207585465,563
CNT,CSRP1,4.381801765259506,564
CNT,SRSF5,4.367809139467672,565
CNT,SRSF3,4.36713314249265,566
CNT,TUBA1B,4.359546226807926,567
CNT,SNU13,4.35795411495886,568
CNT,EID1,4.347124249791287,569
CNT,SUMO1,4.3442242204483446,570
CNT,EMX1,4.343669959326165,571
CNT,SDHD,4.3432414865717615,572
CNT,ATP5H,4.340828941338653,573
CNT,RPS4Y1,4.3385744841009055,574
CNT,SEM1,4.33296064290974,575
CNT,RPL36A,4.30824657191137,576
CNT,UCHL1,4.297934412449952,577
CNT,IGFBP2,4.287637230548903,578
CNT,RARRES2,4.254767961358959,579
CNT,PHLDA1,4.2463313316714855,580
CNT,ERP29,4.2114975199734985,581
CNT,STMN1,4.198392924884659,582
CNT,CYS1,4.169002100410676,583
CNT,SLIRP,4.167427885572428,584
CNT,CREM,4.159925004500837,585
CNT,PSMB1,4.158008327281189,586
CNT,ATOX1,4.133158766322997,587
CNT,NDUFB8.1,4.123053774931915,588
CNT,HOXD8,4.097928784227406,589
CNT,SERPING1,4.092357305551652,590
CNT,YWHAB,4.0553643654287574,591
CNT,SRI,4.05028032682449,592
CNT,ADIRF,4.0469728007409245,593
CNT,PTGER3,4.0374128869730725,594
CNT,ARF4,4.019762470514543,595
CNT,SRSF9,4.008624652836836,596
CNT,SCIN,4.004517764649004,597
CNT,RABAC1,3.9951466914688774,598
CNT,CLTA,3.9878590751155105,599
CNT,SF3B6,3.965219309760773,600
