cell_type,gene,variance,variance_rank
EC,AIF1L,1.1316548462595937,651
EC,HNRNPDL,1.1310235717336092,652
EC,NORAD,1.1297479656230371,653
EC,SF3B1,1.1254293298997355,654
EC,MGST2,1.1241081394699823,655
EC,SRRM2,1.1237249106575207,656
EC,ITGA1,1.1200462032771143,657
EC,PSME1,1.118585847430892,658
EC,NDUFS6,1.1183222013328742,659
EC,ATRX,1.1174648353687335,660
EC,LAMTOR4,1.1168153392332352,661
EC,GJA4,1.1150736776637675,662
EC,PTRF,1.1109070733357078,663
EC,KNG1,1.1104693423863825,664
EC,RBM39,1.1101869521423018,665
EC,ANO6,1.108943914763243,666
EC,SNCG,1.1078145653195428,667
EC,EIF4A2,1.1031651280715487,668
EC,ELK3,1.102971486391644,669
EC,NAA38,1.1019340469140428,670
EC,RAB13,1.100515319309791,671
EC,SRSF3,1.099030043220212,672
EC,HMGN3,1.0977734973175306,673
EC,RAP1B,1.0954046621684943,674
EC,PDIA3,1.0941130024770247,675
EC,NAP1L1,1.0926005126508183,676
EC,QKI,1.088090219442493,677
EC,HSBP1,1.0877575369823944,678
EC,IFITM1,1.0852854034370507,679
EC,PTPRG,1.0833955883425812,680
EC,ERH,1.0826314164508697,681
EC,BTNL9,1.0797343048051427,682
EC,GNAQ,1.0790027147596297,683
EC,HNRNPU,1.0758104909808925,684
EC,NES,1.071928021076029,685
EC,NCL,1.0655160345821626,686
EC,SLC12A3,1.0644168118926214,687
EC,PARK7,1.060283012813877,688
EC,IFI6,1.0602189167076115,689
EC,ARL6IP4,1.0555933183459891,690
EC,SERINC3,1.0486640585442468,691
EC,NOTCH4,1.0453305865654439,692
EC,CYB5R3,1.044879455537447,693
EC,EDN1,1.0367022111358806,694
EC,PMP22,1.0359912162343823,695
EC,LIMA1,1.0349845024514768,696
EC,GSTO1,1.0307470400386274,697
EC,TMTC1,1.030446169175476,698
EC,PARP14,1.0290953066201975,699
EC,ITGA8,1.0287394190207062,700
EC,PALMD,1.0285900530373209,701
EC,NFIB,1.0280752506365278,702
EC,CPE,1.0266280016702272,703
EC,NKTR,1.0260678032669193,704
EC,FXYD6,1.0259426783043875,705
EC,YBX3,1.020461250929328,706
EC,ID2,1.0197690690255063,707
EC,SEPT2,1.0193796150656134,708
EC,CD151,1.0141002213227892,709
EC,UQCR10,1.012615060440553,710
EC,CHCHD10,1.0125499717855506,711
EC,SNHG7,1.0090633866344259,712
EC,CXCL10,1.004894683575572,713
EC,ATP5J,1.0044458731784245,714
EC,ECE1,1.0043890107431246,715
EC,ENO1,1.0037520995920213,716
EC,ZEB1,1.0036509162118648,717
EC,PRRC2C,1.0035698608838837,718
EC,RAB11A,1.0031318026175218,719
EC,S100A16,0.9975083866736476,720
EC,MARCKSL1,0.9956895215383501,721
EC,GNB1,0.9951851204620068,722
EC,NFE2L2,0.9933509505176172,723
EC,WWTR1,0.9922074238973456,724
EC,BRK1,0.9921131017034157,725
EC,GJA5,0.9895865794872193,726
