latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
2.0451264,1.1851666,-0.28831393,1.2206365,-1.2723835,-0.24749231,2.8587654,0.80329233,-1.2090837,0.5442722,-0.6440158,-0.42880315,-1.4158967,2.1808925,1.4349437,-2.7988808,-2.9678097,-0.9655407,1.7947809,-2.0922241,-2.2107244,-1.7901205,2.5115993,-3.6559758,-0.751162,-3.562908,-0.02919532,0.999335,1.6883771,1.9784704,-2.4554625,1.6085881,TAL,CKD
1.7100247,0.7449938,-0.52785844,1.5766022,-1.1591315,-0.16260855,2.5095475,0.33707103,-0.638771,-0.634554,0.10084414,-0.84073037,-0.84482163,1.469013,0.29437044,-0.9851862,-0.36263612,0.56574905,0.2778586,-1.1372316,-0.601244,-1.392917,1.3656975,-1.4156606,-1.0437922,-1.2639345,-0.14112909,-0.67907625,0.80050206,0.89449424,-0.99764997,0.32600552,TAL,CKD
1.5309922,0.89785725,-0.09781328,1.0183054,-0.9297405,-0.6570023,2.8097932,1.1231881,-1.24767,0.5900276,-0.3820777,0.28815475,-1.3848786,1.876808,1.9008092,-2.8767488,-3.4144359,-1.4849548,2.2656236,-1.9881396,-2.1714568,-1.724375,2.6580565,-3.6591525,-0.8088024,-3.5764856,-0.108889565,1.17443,1.444093,1.5505229,-2.9162314,1.5605867,TAL,CKD
0.57390976,2.243614,-1.8045331,-3.0770202,-1.5205802,2.4244778,-2.7236497,0.92912537,-1.0713894,1.785244,-1.327716,2.3349946,-0.39598793,-3.4632955,1.0991746,-3.0425546,-1.4556975,-1.4790617,-1.8309842,3.2074614,-1.1770927,2.878277,1.6950206,2.5329924,-2.0731308,-2.4122431,-0.9602692,3.2923353,-1.6547841,-2.6505697,2.4187262,1.2878045,TAL,Ref
0.489298,2.2352765,-2.1380405,-2.90494,-1.6766199,1.8530476,-2.980306,1.4611495,-1.7413673,1.9411097,-1.9167016,2.0102065,-1.3543806,-2.6209593,0.6298341,-2.639593,-0.51709014,-1.0391564,-1.3463165,2.2714825,-1.527922,1.9971608,1.6588762,1.5499252,-1.6197542,-1.93999,-1.3649993,2.8045213,-1.9270129,-2.6379006,2.235397,1.8293755,TAL,Ref
-1.8635494,-0.6540355,1.0777787,-0.42068586,-3.1269093,-4.3420787,4.0045767,-0.35382587,1.0391175,-4.331736,5.8344183,-1.810609,2.9482303,1.7279373,1.6351742,-2.2279255,-2.2118225,1.3623201,-1.6949956,2.38495,0.24261041,0.7230855,3.777831,-0.6857059,-1.910446,-2.0589147,4.039363,-1.0878085,5.036425,1.6669345,-1.5768396,-0.61881983,TAL,AKI
0.1023985,-0.088342585,1.7002028,-1.1615341,-0.5608663,-1.4855274,3.0321846,-0.29495874,1.1987439,-1.4819123,4.028094,-0.29676357,1.9828048,-0.17963344,1.6006434,-2.1187391,-3.3531477,-1.0802656,-0.27477825,1.920852,0.015220292,1.0014901,2.7466426,-0.3766093,-1.259158,-2.2759097,2.3706052,0.5314637,3.252449,0.8440451,-1.7898946,-0.57351345,TAL,AKI
0.85885936,0.6317932,-0.6967208,-0.11660608,-0.866364,0.5253769,0.25654796,0.5241025,-0.6457909,0.01885518,-0.040691137,-0.025763152,-0.8690716,-0.3993613,-0.20416321,-0.79083914,0.62325954,-0.016089052,-0.6811528,0.547029,-0.42379236,-0.0497548,0.8776441,0.22934628,-0.3967024,-0.78224486,-0.26821178,0.08336702,-0.1454314,-0.23076205,0.5305229,0.4448659,TAL,Ref
1.9232075,0.17317247,-0.5724562,2.241322,-1.8669037,-0.8115723,3.2512143,-0.5088627,-0.33009687,-1.909162,1.2117987,-1.7394958,-0.06456908,1.6550212,-0.26971164,-0.97302806,0.28012305,1.4088176,-0.46572155,-1.0230898,0.025734931,-0.7739969,1.8276867,-1.2397357,-1.1268119,-1.1650791,0.67680115,-1.6761515,1.9942702,1.9278878,-0.32370865,-0.30901846,TAL,AKI
0.35203743,0.96982723,-0.30549437,-0.14358827,-0.45411164,-1.3334273,1.824737,1.1181821,-1.3326775,0.42921802,0.6016644,0.44784465,-0.6754708,1.1164118,1.0843512,-1.9506994,-2.2988856,-0.59621584,1.3511337,-0.87303025,-1.7780904,-1.1723601,1.9114339,-2.1100607,-0.6582446,-1.7989964,0.3700535,0.6485871,0.45473748,0.5100238,-2.468446,1.5912373,TAL,CKD
