cell_type,gene,variance,variance_rank
TAL,BBOX1,4.011894400661504,517
TAL,RAC1,4.00791256129005,518
TAL,SQSTM1,4.003410908481465,519
TAL,ATOX1,3.996093702976204,520
TAL,CLDN7,3.9930505357082238,521
TAL,NUCKS1,3.9769062302230487,522
TAL,PNRC1,3.9632908574030092,523
TAL,AURKAIP1,3.954346248521503,524
TAL,PNKD,3.9393156475485553,525
TAL,RPS4Y1,3.936971164742978,526
TAL,ARPC3,3.90639814269545,527
TAL,AES,3.9048183901195377,528
TAL,MT-ND6,3.8840365474713066,529
TAL,N4BP2L2,3.8687066484134034,530
TAL,WSB1,3.8389974019494275,531
TAL,CLTA,3.8272063949192816,532
TAL,S100A9,3.8199016386271625,533
TAL,SLC3A1,3.817659480979524,534
TAL,SEPW1,3.803164300578827,535
TAL,KRT10,3.793723306697693,536
TAL,VDAC1,3.74410403375116,537
TAL,ACPP,3.7321346841772907,538
TAL,PTGDS,3.729410831583846,539
