cell_type,class,gene,combined_score,importance,target_minus_others_mean,abs_target_minus_others_mean,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref
CNT,AKI,SLPI,0.08740557226455584,0.022088654,3.9570347256958485,3.9570347256958485,4.1223707,0.3023322,0.028339796
CNT,AKI,RPS29,0.08146086096401817,0.059073955,-1.3789640665054321,1.3789640665054321,4.5579205,3.3894217,8.484347
CNT,AKI,GAPDH,0.07984904570205842,0.03516401,2.2707605361938477,2.2707605361938477,10.238568,4.7659407,11.169675
CNT,AKI,RPL29,0.078198586769048,0.031875644,2.4532394409179688,2.4532394409179688,9.952234,4.7948027,10.203187
CNT,AKI,UQCR11.1,0.07726365006959802,0.034855124,-2.2167085371911526,2.2167085371911526,0.03467733,1.0484794,3.4542923
CNT,AKI,NFE2L2,0.07655030470959145,0.035179403,-2.1759978532791138,2.1759978532791138,2.0410995,2.3102696,6.123925
CNT,AKI,TCEB2,0.07370453138161889,0.03966018,-1.858401246368885,1.858401246368885,0.034847967,0.91070807,2.8757904
CNT,AKI,HLA-B,0.07340654142086445,0.05315454,1.3810023069381714,1.3810023069381714,3.822908,2.4308019,2.4530094
CNT,AKI,ACTG1,0.07207429635906204,0.010987992,-6.559368968009949,6.559368968009949,7.5553217,3.600456,24.628925
CNT,AKI,ATP5I,0.07163723674453865,0.026402108,-2.71331500262022,2.71331500262022,0.059736557,1.0822545,4.4638486
CNT,AKI,TMSB10,0.07163495898127592,0.0073289615,9.774230480194092,9.774230480194092,14.301156,4.1060605,4.9477906
CNT,AKI,ADGRG1,0.07050461813741238,0.04701365,1.4996626675128937,1.4996626675128937,2.0877407,0.57351065,0.60264534
CNT,AKI,CA2,0.0698232213800325,0.019257959,-3.6256812810897827,3.6256812810897827,2.3989906,3.261997,8.787347
CNT,AKI,HIF1A,0.0690953150480732,0.05508055,1.2544412314891815,1.2544412314891815,1.9841641,0.5678954,0.89155036
CNT,AKI,MYL6,0.06691964868400735,0.025667418,2.607182741165161,2.607182741165161,9.803908,4.2142396,10.179212
CNT,AKI,SCPEP1,0.06441991714299666,0.03980181,-1.618517279624939,1.618517279624939,1.3341776,1.7550235,4.1503663
CNT,AKI,NDUFA4,0.06397398565864965,0.024001587,-2.6654064655303955,2.6654064655303955,10.419043,7.4168687,18.75203
CNT,AKI,COL7A1,0.0622795707226511,0.108581044,0.5735768284648657,0.5735768284648657,0.60415816,0.041587308,0.019575361
CNT,AKI,GNB2L1,0.06163112810442914,0.034733616,-1.7743942476809025,1.7743942476809025,0.052497115,0.95142496,2.7023578
CNT,AKI,ATP5F1E,0.060998261754168226,0.017055534,3.5764498710632324,3.5764498710632324,7.6479034,3.1068864,5.0360208
CNT,AKI,EEF1A1,0.06097340452563316,0.012170659,5.009868621826172,5.009868621826172,27.339375,14.662388,29.996624
CNT,AKI,DBI,0.05909987580388276,0.051109415,1.1563403010368347,1.1563403010368347,3.7591696,1.7266117,3.4790468
CNT,AKI,PTGR1,0.05875343076507722,0.034119822,-1.7219735383987427,1.7219735383987427,0.8625609,1.5513715,3.6176975
CNT,AKI,IFITM3,0.058382074802318606,0.021129457,2.7630655169487,2.7630655169487,4.012028,1.2105575,1.2873679
CNT,AKI,RPL19,0.057354733517644974,0.025724556,2.2295713424682617,2.2295713424682617,11.512017,5.618721,12.946171
CNT,AKI,HLA-C,0.05709061558084816,0.03798224,1.5030871033668518,1.5030871033668518,3.459878,1.6921839,2.2213979
CNT,AKI,AGRN,0.0556177792657202,0.047165036,1.1792162954807281,1.1792162954807281,1.9636126,0.6432859,0.92550665
CNT,AKI,ATP1A1,0.05558990635558558,0.02084025,2.6674299240112305,2.6674299240112305,8.498809,3.734332,7.928426
CNT,AKI,CST3,0.055272101521830486,0.04079301,1.3549405336380005,1.3549405336380005,4.1276836,2.109633,3.4358532
CNT,AKI,MAL,0.05443672708760605,0.026246201,-2.074080228805542,2.074080228805542,5.1138363,4.8632817,9.512551
CNT,AKI,IFITM2,0.052830535486416585,0.031241024,1.691062867641449,1.691062867641449,2.4118147,0.7171838,0.7243198
CNT,AKI,IER3,0.051516676751212215,0.0070603425,-7.296625763177872,7.296625763177872,1.3110682,0.7362905,16.479097
CNT,AKI,AC019197.1,0.05087215317413435,0.055383276,0.918547198176384,0.918547198176384,1.4543856,0.62206644,0.44961044
CNT,AKI,COX7C,0.05050119373805195,0.025471948,-1.9826200008392334,1.9826200008392334,8.698188,5.604013,15.757603
CNT,AKI,RPL28,0.050111672781676275,0.007053181,7.104832887649536,7.104832887649536,17.795532,7.3933454,13.988053
CNT,AKI,NGFRAP1,0.05002893734378128,0.027892886,-1.793609231710434,1.793609231710434,0.0356853,0.80208606,2.856503
CNT,AKI,GSTP1,0.04994052188567766,0.0063044713,7.921444892883301,7.921444892883301,15.85982,5.0434456,10.833305
CNT,AKI,PTMA,0.049904015445300764,0.016798342,2.9707703590393066,2.9707703590393066,13.468531,6.563698,14.431823
CNT,AKI,ATP5J2,0.049425563791673316,0.033928894,-1.456739630550146,1.456739630550146,0.03306401,0.6894104,2.290197
CNT,AKI,PAX8,0.048992458535647376,0.03761611,1.3024328351020813,1.3024328351020813,2.097684,0.7969278,0.79357433
CNT,AKI,ATPIF1,0.04871682781301809,0.02359683,-2.064549621194601,2.064549621194601,0.029909436,0.9406445,3.2482736
CNT,AKI,GSTM3,0.048587334916951,0.030528646,-1.591532588005066,1.591532588005066,2.8454823,2.8566635,6.0173664
CNT,AKI,RPL39,0.0478322677234706,0.020676238,2.3133931159973145,2.3133931159973145,18.738455,10.787772,22.062351
CNT,AKI,CD151,0.04782455690095244,0.0316826,1.5094896852970123,1.5094896852970123,2.1769054,0.5353279,0.7995035
CNT,AKI,ARL4C,0.04716247457862943,0.05448573,0.8655931353569031,0.8655931353569031,1.3202296,0.2538507,0.65542233
CNT,AKI,RPL12,0.047150702489866525,0.010564622,4.463075399398804,4.463075399398804,11.390355,4.9128604,8.941699
CNT,AKI,PFN1,0.04706300631753546,0.01844079,2.5521143674850464,2.5521143674850464,5.4213734,2.0114074,3.7271106
CNT,AKI,MT2A,0.046846373612088765,0.025940318,1.8059290647506714,1.8059290647506714,5.411567,2.371981,4.8392954
CNT,AKI,EGR1,0.04683724580326243,0.023434393,-1.9986540973186493,1.9986540973186493,0.5215317,0.627485,4.4128866
CNT,AKI,CLCNKB,0.045976510323262776,0.042217147,-1.0890482664108276,1.0890482664108276,0.92507374,1.5421298,2.4861143
CNT,AKI,CLU,0.04468095451247045,0.009338073,4.784815073013306,4.784815073013306,11.564702,5.78193,7.777844
CNT,AKI,SYTL2,0.04414854590276046,0.040157784,1.0993770509958267,1.0993770509958267,1.4562085,0.3664196,0.34724322
CNT,AKI,ATP5MC2,0.04326137856428591,0.020843487,2.0755345821380615,2.0755345821380615,4.4523926,1.7231255,3.0305905
CNT,AKI,RPS8,0.04325211470653478,0.015025221,2.878634214401245,2.878634214401245,9.9185915,4.6829515,9.396963
CNT,AKI,NDUFA3,0.043078109810133824,0.051815283,-0.8313784599304199,0.8313784599304199,2.4868822,1.9256668,4.7108545
CNT,AKI,HS6ST1,0.04296439455820167,0.05695599,0.7543437480926514,0.7543437480926514,1.1416094,0.35207993,0.42245144
CNT,AKI,GDF15,0.04291787453640761,0.022946153,-1.8703734278678894,1.8703734278678894,1.8333716,0.6927303,6.71476
CNT,AKI,PPIC,0.04272749252234398,0.051875457,0.8236552476882935,0.8236552476882935,1.5620599,0.6961866,0.78062266
CNT,AKI,ATP5MC3,0.04271995463122735,0.026147328,1.633817195892334,1.633817195892334,5.3347116,2.4430285,4.9587603
CNT,AKI,KCNJ16,0.042487373213431656,0.08040527,0.5284152626991272,0.5284152626991272,2.3559268,1.4944986,2.1605244
CNT,AKI,IER2,0.04120034213556034,0.012134788,-3.3952256441116333,3.3952256441116333,1.6284806,1.8079791,8.239433
CNT,AKI,ATP5G1,0.04110261432858084,0.023144346,-1.7759246602654457,1.7759246602654457,0.024756335,0.68745685,2.9139051
CNT,AKI,MARCKSL1,0.04095597157810965,0.059354715,0.6900205239653587,0.6900205239653587,0.85821146,0.17616458,0.16021729
CNT,AKI,ATP5D,0.040600951147791664,0.016154304,-2.513320956379175,2.513320956379175,0.03285637,1.055415,4.0369396
CNT,AKI,ATP5J,0.04040554840499233,0.016952619,-2.3834398984909058,2.3834398984909058,0.04286194,0.9438138,3.9087899
CNT,AKI,PKM,0.040181791515797594,0.018504681,2.171439290046692,2.171439290046692,5.2333508,2.189194,3.934629
CNT,AKI,FAM107B,0.03993330203204559,0.05231907,-0.7632647752761841,0.7632647752761841,1.0211408,1.0463648,2.5224464
CNT,AKI,SINHCAF,0.03968548682107964,0.09606535,0.41310927271842957,0.41310927271842957,0.57579523,0.14165619,0.18371573
CNT,AKI,ATP5IF1,0.03924586104347094,0.031115822,1.2612830996513367,1.2612830996513367,3.6907847,1.6952947,3.1637084
CNT,AKI,ATP5L,0.03924268407444788,0.014088992,-2.7853436209261417,2.7853436209261417,0.057987954,1.1588306,4.5278325
CNT,AKI,HLA-A,0.03870876764112419,0.01605871,2.410453200340271,2.410453200340271,4.5752797,2.0644314,2.2652216
CNT,AKI,MINOS1,0.038290740255140454,0.044041876,-0.8694166541099548,0.8694166541099548,2.87827,1.8615354,5.6338377
CNT,AKI,HSP90AA1,0.0375713984122541,0.014906518,-2.520467758178711,2.520467758178711,4.0452676,2.4581852,10.6732855
CNT,AKI,FTH1,0.03746629061402729,0.045536727,0.8227708339691162,0.8227708339691162,14.279138,7.5600324,19.352701
CNT,AKI,BTG2,0.037290153450850516,0.01754547,-2.125343769788742,2.125343769788742,0.599259,0.532612,4.9165936
CNT,AKI,STC1,0.0372325522190442,0.007853022,-4.741175174713135,4.741175174713135,2.1693969,4.1105433,9.710601
CNT,AKI,COBLL1,0.03699224985422944,0.03886793,-0.9517421722412109,0.9517421722412109,2.2181895,2.3283448,4.0115185
CNT,AKI,MYO6,0.036916043147459776,0.051572897,0.7158031761646271,0.7158031761646271,1.560645,0.74785954,0.9418241
CNT,AKI,COL4A1,0.036518968714900735,0.047605194,0.7671215161681175,0.7671215161681175,1.0538118,0.24577807,0.32760248
CNT,AKI,TMSB4X,0.03633559657969909,0.0037090394,9.796497821807861,9.796497821807861,20.370815,7.30851,13.840125
CNT,AKI,C14orf2,0.036119173371707974,0.024078814,-1.5000395327806473,1.5000395327806473,0.032712296,0.6241475,2.4413562
CNT,AKI,JUND,0.03569598913576444,0.009146845,-3.9025466442108154,3.9025466442108154,2.4954443,1.6581206,11.137861
CNT,AKI,LAPTM4A,0.0353227632919868,0.023897946,1.4780669212341309,1.4780669212341309,4.304337,2.2655108,3.3870294
CNT,AKI,RPL18A,0.034893561166462916,0.012262158,2.8456296920776367,2.8456296920776367,9.017892,4.159277,8.185247
CNT,AKI,NDUFB1,0.034753132304402135,0.023444073,-1.4823845624923706,1.4823845624923706,2.577399,2.0762222,6.043345
CNT,AKI,KLF6,0.03444006848908998,0.03378491,-1.0193920135498047,1.0193920135498047,0.55053127,0.28339887,2.8564477
CNT,AKI,GAA,0.03418269808222818,0.12125216,0.2819141447544098,0.2819141447544098,0.64287657,0.2810817,0.44084314
CNT,AKI,TMEM66,0.034045544145003305,0.03899234,-0.8731341268867254,0.8731341268867254,0.015019247,0.48760867,1.2886981
CNT,AKI,ATP5G2,0.033804697679565454,0.017806605,-1.8984359242022038,1.8984359242022038,0.04758286,0.9385516,2.953486
CNT,AKI,SLC3A1,0.03333677613835606,0.029283457,1.1384167075157166,1.1384167075157166,1.6718917,0.49133617,0.5756138
CNT,AKI,NR4A1,0.033209329725062464,0.015917674,-2.0863180346786976,2.0863180346786976,0.06753701,0.10220472,4.2055054
CNT,AKI,MAP3K21,0.03319516616032511,0.06709151,0.49477447010576725,0.49477447010576725,0.61933595,0.18977183,0.059351128
CNT,AKI,LDHA,0.03296728057828435,0.036187824,0.9110047817230225,0.9110047817230225,2.350974,1.1195592,1.7603794
CNT,AKI,LINC01503,0.032872624273062645,0.07317244,0.44924869388341904,0.44924869388341904,0.5491011,0.07604026,0.12366458
CNT,AKI,KITLG,0.03236615923910002,0.04408503,0.7341757416725159,0.7341757416725159,1.5981174,0.6789311,1.0489521
CNT,AKI,JPT1,0.03216203625914826,0.043934308,0.7320483177900314,0.7320483177900314,0.96564853,0.14476445,0.32243598
CNT,AKI,APP,0.03207997249698025,0.025980651,1.2347639799118042,1.2347639799118042,3.955701,2.191282,3.2505922
CNT,AKI,COX8A,0.03183296378907352,0.011954764,-2.6627848148345947,2.6627848148345947,5.533778,4.4429984,11.950128
CNT,AKI,RTN4,0.0317384410596091,0.018996999,-1.670708179473877,1.670708179473877,4.1943145,4.064078,7.6659675
CNT,AKI,CD81,0.031638073178409165,0.016356044,1.9343353509902954,1.9343353509902954,5.301921,2.5450265,4.1901445
CNT,AKI,GPX1,0.03157894687034257,0.02995532,-1.0542016178369522,1.0542016178369522,0.047043964,0.6937597,1.5087315
CNT,AKI,SELM,0.03153541944808402,0.02403836,-1.3118790164589882,1.3118790164589882,0.026978813,0.5795957,2.09812
CNT,AKI,ATP5G3,0.031527357112728346,0.01084489,-2.90711634978652,2.90711634978652,0.05593956,1.1195823,4.8065295
CNT,AKI,SCNN1B,0.031145865296271502,0.03380218,-0.9214158356189728,0.9214158356189728,0.46144706,0.79253775,1.973188
CNT,AKI,RPL8,0.030782310557594394,0.015501742,1.9857323169708252,1.9857323169708252,11.943002,6.2077975,13.706741
CNT,AKI,TMEM176A,0.03066050099574824,0.038917657,0.7878300845623016,0.7878300845623016,1.4723035,0.6814799,0.687467
CNT,AKI,C4orf48,0.03062295608716481,0.02397606,1.2772305607795715,1.2772305607795715,2.927458,1.2409545,2.0595005
CNT,AKI,JUN,0.03054486638224352,0.011139895,-2.741934895515442,2.741934895515442,1.2471416,1.2412617,6.7368913
CNT,AKI,DUSP6,0.030280356653143548,0.023838641,-1.2702215909957886,1.2702215909957886,0.3650513,0.36626226,2.9042835
CNT,AKI,ARG2,0.030236263804109598,0.01672747,-1.8075814247131348,1.8075814247131348,0.45229957,0.29673523,4.2230268
CNT,AKI,UQCRH,0.030234526595085187,0.03029699,-0.9979382753372192,0.9979382753372192,4.8105216,3.0009787,8.615941
CNT,AKI,RARRES3,0.030212658921602076,0.04647036,0.6501490324735641,0.6501490324735641,0.9448132,0.3045078,0.28482053
CNT,AKI,SERF2,0.03019979123637384,0.013389718,2.255446434020996,2.255446434020996,14.612495,7.5455017,17.168596
CNT,AKI,C12orf75,0.030192065391461353,0.007732386,3.904624819755554,3.904624819755554,5.1371217,1.3287041,1.1362896
CNT,AKI,ATP5F1B,0.02997478546817267,0.023728734,1.2632273435592651,1.2632273435592651,3.4220564,1.516712,2.8009462
CNT,AKI,ITGA2,0.029479192983568214,0.043162223,0.6829859763383865,0.6829859763383865,1.3089826,0.48678067,0.7652126
CNT,AKI,FOSL2,0.029460247115942195,0.07637384,-0.38573741912841797,0.38573741912841797,0.91014135,0.56393313,2.0278244
CNT,AKI,CALR,0.02934981193146946,0.056543276,0.5190681219100952,0.5190681219100952,2.7097769,1.6699128,2.7115047
CNT,AKI,CYB5A,0.02926932068128263,0.019557972,-1.4965417385101318,1.4965417385101318,3.3028698,2.6142883,6.9845347
CNT,AKI,ATP5MC1,0.029102423074987782,0.025066914,1.1609894633293152,1.1609894633293152,3.354868,1.5605825,2.8271744
CNT,AKI,RPL37A,0.02901179684767463,0.04861332,-0.5967869758605957,0.5967869758605957,3.4580889,2.2452402,5.8645115
CNT,AKI,ACTN4,0.02892406482069898,0.0448677,0.644652247428894,0.644652247428894,1.7431275,0.7504053,1.4465451
CNT,AKI,ADM,0.02891951157601591,0.01651363,-1.7512509524822235,1.7512509524822235,0.22541279,0.5199755,3.433352
CNT,AKI,RPL18,0.028816886419946286,0.020133317,1.4313035011291504,1.4313035011291504,8.547007,4.4627876,9.768619
CNT,AKI,PAXX,0.028707224468449977,0.06704523,0.42817700654268265,0.42817700654268265,0.65433913,0.1970634,0.25526085
CNT,AKI,ITGB1,0.028594955772462294,0.01630926,1.7532957792282104,1.7532957792282104,2.8780067,0.95750856,1.2919133
CNT,AKI,RPS24,0.028486147043899734,0.008759817,3.251911163330078,3.251911163330078,15.546338,7.9430103,16.645844
CNT,AKI,USMG5,0.0284698735191784,0.011569291,-2.460813947021961,2.460813947021961,0.054103993,0.920284,4.109552
CNT,AKI,PPP1CB,0.02843118372551312,0.020462189,1.3894497752189636,1.3894497752189636,3.073677,1.235125,2.1333296
CNT,AKI,PPP1R14B,0.028291085658482373,0.021122515,1.339380532503128,1.339380532503128,2.3289666,0.7565997,1.2225724
CNT,AKI,RPS27L,0.02819177126877559,0.017372772,1.6227560639381409,1.6227560639381409,3.0888767,1.0869497,1.8452916
CNT,AKI,PPDPF,0.02813942797670066,0.03406926,0.8259477615356445,0.8259477615356445,7.019762,4.1142616,8.273367
CNT,AKI,MDK,0.028098994486581458,0.029963333,0.9377793297171593,0.9377793297171593,1.0288365,0.13805185,0.044062465
CNT,AKI,ERP29,0.028082184416314604,0.04473594,0.6277320981025696,0.6277320981025696,2.0689595,1.0486267,1.8338281
CNT,AKI,SELENOM,0.027930272819352342,0.03053598,0.9146676659584045,0.9146676659584045,2.318045,1.188565,1.6181895
CNT,AKI,TOMM7,0.027762459466439182,0.021167912,-1.311535120010376,1.311535120010376,2.446797,2.1092887,5.4073753
CNT,CKD,MT-CO2,12.106692261090814,0.076540954,-158.17273712158203,158.17273712158203,206.34117,157.93466,425.87363
CNT,CKD,MT-ND3,9.412333340723308,0.076333,-123.30621337890625,123.30621337890625,155.069,143.68445,378.91232
CNT,CKD,MT-CO1,5.789785416140603,0.038608514,-149.96136474609375,149.96136474609375,234.41788,188.85081,443.20648
CNT,CKD,MT-ATP6,3.4510178936970703,0.058553405,-58.93795394897461,58.93795394897461,108.21023,83.00438,175.67444
CNT,CKD,MT-CYB,2.9674402476275645,0.050095946,-59.235137939453125,59.235137939453125,64.252464,50.88505,155.98792
CNT,CKD,MT-CO3,1.9388837899332714,0.026225097,-73.93237686157227,73.93237686157227,127.72961,117.22193,254.57901
CNT,CKD,MT-ND4,1.1474164820203896,0.026261963,-43.691192626953125,43.691192626953125,110.48074,95.2336,167.36884
CNT,CKD,MT-ND2,1.0750865571911277,0.032152325,-33.43728828430176,33.43728828430176,44.46819,39.16467,100.735725
CNT,CKD,MT-ND1,1.0572103587964534,0.037672788,-28.062971115112305,28.062971115112305,34.435688,30.528896,82.74805
CNT,CKD,WFDC2,0.7705785633273621,0.034693927,-22.21076250076294,22.21076250076294,58.799313,13.060884,11.743981
CNT,CKD,SPP1,0.6725379131335618,0.034221802,-19.652323246002197,19.652323246002197,50.98113,6.8517604,2.0270386
CNT,CKD,MT-ND5,0.5957674756931226,0.0900741,-6.614192962646484,6.614192962646484,17.030441,20.53457,37.267086
CNT,CKD,IGFBP7,0.5388844287667212,0.036384188,-14.810951232910156,14.810951232910156,26.967773,13.137495,28.92912
CNT,CKD,S100A6,0.4349600666389364,0.015939794,-27.287683486938477,27.287683486938477,45.286823,18.130955,45.550453
CNT,CKD,ACTB,0.4275374691641076,0.034859553,-12.264571189880371,12.264571189880371,11.551612,5.745168,24.467867
CNT,CKD,FTH1,0.4224684338032496,0.045643214,-9.255887031555176,9.255887031555176,14.279138,7.5600324,19.352701
CNT,CKD,MALAT1,0.40422843794800656,0.0029474788,-137.143798828125,137.143798828125,162.16046,101.640884,315.4089
CNT,CKD,IER3,0.355271784296014,0.043544654,-8.15879225730896,8.15879225730896,1.3110682,0.7362905,16.479097
CNT,CKD,EEF1A1,0.33003244922124964,0.023564301,-14.005611419677734,14.005611419677734,27.339375,14.662388,29.996624
CNT,CKD,RPS27,0.3070086384860957,0.04861263,-6.315408706665039,6.315408706665039,11.819997,7.7941937,16.399208
CNT,CKD,MT-ND4L,0.2998611881211417,0.10667522,-2.8109731674194336,2.8109731674194336,19.646067,28.157045,42.28997
CNT,CKD,PTMA,0.2898780313793168,0.039244413,-7.386478900909424,7.386478900909424,13.468531,6.563698,14.431823
CNT,CKD,ATP1A1,0.2856787108000276,0.063777745,-4.47928524017334,4.47928524017334,8.498809,3.734332,7.928426
CNT,CKD,COX7C,0.24993857893861104,0.037732944,-6.623882293701172,6.623882293701172,8.698188,5.604013,15.757603
CNT,CKD,AQP2,0.24457329905660963,0.03290152,-7.433495044708252,7.433495044708252,3.9628353,4.2476716,19.399498
CNT,CKD,DEFB1,0.24085916024325194,0.0043438314,-55.448551177978516,55.448551177978516,45.476173,56.159935,177.7408
CNT,CKD,NEAT1,0.23233068006906965,0.05666035,-4.100410223007202,4.100410223007202,8.040883,2.7376242,5.6351857
CNT,CKD,JUND,0.22934769771719843,0.044459876,-5.15853214263916,5.15853214263916,2.4954443,1.6581206,11.137861
CNT,CKD,GSTP1,0.22281655045680715,0.026835289,-8.303117275238037,8.303117275238037,15.85982,5.0434456,10.833305
CNT,CKD,H3F3B,0.2184594065335359,0.040688444,-5.369077444076538,5.369077444076538,5.325894,2.5509653,10.514192
CNT,CKD,KLK1,0.21409858810482416,0.017148258,-12.48515073955059,12.48515073955059,0.278015,2.6531377,29.998562
CNT,CKD,RPS26,0.21259383769681506,0.05457584,-3.895383834838867,3.895383834838867,9.078044,5.7557526,10.224229
CNT,CKD,SAT1,0.19938545883302172,0.0338195,-5.89557671546936,5.89557671546936,8.951582,2.884146,8.607863
CNT,CKD,CD24,0.18182676215543703,0.041021343,-4.432491660118103,4.432491660118103,10.569986,2.670864,3.6367252
CNT,CKD,RPS28,0.17038299119435774,0.01895043,-8.99098253250122,8.99098253250122,15.029628,9.480397,21.913132
CNT,CKD,TPT1,0.16448232804467366,0.019009836,-8.652485370635986,8.652485370635986,14.620662,7.0912867,16.866882
CNT,CKD,RPS15,0.16275391278020912,0.02645092,-6.153052806854248,6.153052806854248,11.214525,6.5416675,14.174915
CNT,CKD,RPL18A,0.1613803991323568,0.036328178,-4.4422926902771,4.4422926902771,9.017892,4.159277,8.185247
CNT,CKD,FTL,0.16108445929624438,0.028818794,-5.589562892913818,5.589562892913818,10.88728,8.027565,16.346975
CNT,CKD,UQCRH,0.15712377936969446,0.042325724,-3.712252616882324,3.712252616882324,4.8105216,3.0009787,8.615941
CNT,CKD,RPL18,0.15464586837117622,0.032938242,-4.6950249671936035,4.6950249671936035,8.547007,4.4627876,9.768619
CNT,CKD,ATP1B1,0.154236593176865,0.029669601,-5.198472023010254,5.198472023010254,17.333574,24.892464,42.848297
CNT,CKD,CALB1,0.14907275185329993,0.036749016,-4.056509971618652,4.056509971618652,10.369514,16.528723,30.800951
CNT,CKD,RPS7,0.14607124026188156,0.031576972,-4.625878572463989,4.625878572463989,7.400349,3.8434362,9.5382805
CNT,CKD,RPL35,0.1454011062619074,0.031800658,-4.572267293930054,4.572267293930054,7.990994,4.3631663,9.879873
CNT,CKD,RPL19,0.14218066087993542,0.02150872,-6.610373020172119,6.610373020172119,11.512017,5.618721,12.946171
CNT,CKD,RPL22,0.13934043843917987,0.04481777,-3.109044313430786,3.109044313430786,5.1248355,2.6325088,6.3582706
CNT,CKD,RPL9,0.13911109674695954,0.033572163,-4.143644094467163,4.143644094467163,6.602425,3.6061168,8.897097
CNT,CKD,RPL12,0.13859251291597996,0.02638266,-5.253166675567627,5.253166675567627,11.390355,4.9128604,8.941699
CNT,CKD,ACTG1,0.13680734119658755,0.010951888,-12.49166750907898,12.49166750907898,7.5553217,3.600456,24.628925
CNT,CKD,ZFP36L2,0.1350464308488295,0.0430701,-3.135503053665161,3.135503053665161,1.4116393,0.7193716,6.29811
CNT,CKD,RPL13,0.13488139558203827,0.017550845,-7.685179710388184,7.685179710388184,15.172459,7.9255524,16.049006
CNT,CKD,NR4A1,0.13391984103509474,0.06583039,-2.034316472709179,2.034316472709179,0.06753701,0.10220472,4.2055054
CNT,CKD,RPS14,0.13288433670350752,0.025057012,-5.303279399871826,5.303279399871826,9.409242,5.7533135,12.703944
CNT,CKD,LDHB,0.1319377894588225,0.037067495,-3.5593931674957275,3.5593931674957275,5.7218475,3.9380758,9.27309
CNT,CKD,RPS24,0.12949645985465708,0.015883133,-8.153080463409424,8.153080463409424,15.546338,7.9430103,16.645844
CNT,CKD,RASD1,0.1293643632044783,0.047861196,-2.7029070258140564,2.7029070258140564,1.5778127,0.45254284,4.733087
CNT,CKD,RPS21,0.12764048055491983,0.04292592,-2.973505973815918,2.973505973815918,6.1470532,3.7346616,7.269282
CNT,CKD,RPS18,0.12564107968790683,0.013363588,-9.401747703552246,9.401747703552246,17.523647,8.673695,18.627237
CNT,CKD,NDUFA4,0.12406769964235398,0.01730694,-7.168667316436768,7.168667316436768,10.419043,7.4168687,18.75203
CNT,CKD,RPL30,0.12281292604520999,0.022557724,-5.444384574890137,5.444384574890137,8.9861,5.683058,13.2687845
CNT,CKD,RPS10,0.12101806228439749,0.10243403,-1.1814243793487549,1.1814243793487549,4.1213336,3.0724187,4.3863525
CNT,CKD,STC1,0.12063381270858464,0.06593973,-1.8294556140899658,1.8294556140899658,2.1693969,4.1105433,9.710601
CNT,CKD,RPL41,0.11445145939139056,0.0063871676,-17.91896915435791,17.91896915435791,27.96565,16.871675,41.61564
CNT,CKD,RPL23A,0.11288766485344359,0.04493102,-2.512466073036194,2.512466073036194,3.7585385,2.054316,5.3750257
CNT,CKD,TMBIM6,0.11192787276516114,0.052036628,-2.1509439945220947,2.1509439945220947,4.778418,2.8416288,5.2067275
CNT,CKD,RPL3,0.11123870587352869,0.017267477,-6.442093849182129,6.442093849182129,11.282034,6.344792,14.291738
CNT,CKD,RPLP1,0.11045543022802207,0.010353866,-10.668037414550781,10.668037414550781,21.804947,10.238352,20.007832
CNT,CKD,RPS3A,0.10610379500259715,0.018440427,-5.753868579864502,5.753868579864502,9.634619,5.845499,13.5641165
CNT,CKD,SGK1,0.10346424274257443,0.056784924,-1.8220371752977371,1.8220371752977371,0.26271245,0.22816923,3.8377004
CNT,CKD,RPL29,0.10163169181800669,0.019237831,-5.282907962799072,5.282907962799072,9.952234,4.7948027,10.203187
CNT,CKD,MINOS1,0.1005787531287865,0.04200375,-2.3945183753967285,2.3945183753967285,2.87827,1.8615354,5.6338377
CNT,CKD,RPL26,0.10023900874501113,0.015301937,-6.550739765167236,6.550739765167236,12.443477,6.6543684,13.96674
CNT,CKD,UBL5,0.09805554160073715,0.029416358,-3.3333678245544434,3.3333678245544434,5.2156525,3.1879144,7.826912
CNT,CKD,RPL10,0.09738487504364457,0.010871857,-8.95751953125,8.95751953125,16.556713,8.62016,18.598646
CNT,CKD,EIF1,0.09664795311917618,0.012524339,-7.716810464859009,7.716810464859009,7.61853,4.110208,16.035507
CNT,CKD,FXYD4,0.09641531932713221,0.023676857,-4.072133302688599,4.072133302688599,4.830932,3.3102307,9.933796
CNT,CKD,UBB,0.09443747352109355,0.026632294,-3.545975923538208,3.545975923538208,5.0306854,3.046713,8.154693
CNT,CKD,FXYD2,0.09398464393749961,0.019477673,-4.825250148773193,4.825250148773193,9.800578,20.373743,40.59741
CNT,CKD,GAPDH,0.09370698373066944,0.01578042,-5.938180923461914,5.938180923461914,10.238568,4.7659407,11.169675
CNT,CKD,MYL12B,0.08848664854837329,0.026649984,-3.320326566696167,3.320326566696167,5.3217506,2.5245278,6.367958
CNT,CKD,NDUFB1,0.08680764429600973,0.03885489,-2.2341498136520386,2.2341498136520386,2.577399,2.0762222,6.043345
CNT,CKD,COX6A1,0.08668332415384405,0.028481655,-3.0434792041778564,3.0434792041778564,5.5165715,3.1800706,6.930528
CNT,CKD,CEBPD,0.08659870454362029,0.051558904,-1.6796071529388428,1.6796071529388428,1.8589587,0.76770914,3.0356739
