latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
-1.1392814,-1.3603445,2.2182467,1.4764478,0.83644444,-1.7923613,0.8465227,-1.9470063,-1.926483,1.9036578,1.816682,-1.2790331,1.2197248,-1.5704428,1.045848,0.7173952,-1.6582447,1.1437215,1.732783,-0.6537344,-1.6583557,-0.8763512,-1.6639724,0.4216419,-0.05690568,-1.6243619,-1.8612117,-1.3363867,-1.3817168,-1.0450699,-0.5740222,-1.5031861,PC,Ref
-0.7361801,0.13293542,0.09472339,-0.30814824,-0.3375682,0.73234195,0.020413086,0.36390993,-0.45389733,0.65248287,0.45240897,0.011964316,-0.0770712,-0.7717025,-0.28614688,-1.263205,0.39940155,0.32646015,0.1416913,-0.8728196,0.1837157,0.71090245,0.18391946,-1.0466086,0.5554688,0.2916958,0.85265553,0.25690642,0.33593056,-0.7342557,1.1357472,0.14678033,PC,CKD
-1.0375751,-0.22157153,0.39982352,0.15804408,-0.16578053,0.3229335,0.13047145,0.09616439,-0.7051913,1.3403052,0.79019296,-0.31836414,0.22383636,-1.2598249,-0.27741975,-1.1224291,0.0988386,0.09988371,0.3678729,-0.97701776,-0.121247396,0.76289564,-0.1871034,-0.8107899,0.5350483,-0.15784071,0.8964886,-0.06401939,0.2480851,-0.9704268,1.018004,-0.21390927,PC,CKD
0.5184707,0.3021977,2.5882273,-2.8017387,-0.84199417,2.839252,-1.0138904,1.7591065,0.89661086,-0.91575974,2.248246,2.1853158,0.8402716,1.8430494,0.4746937,-2.551547,1.8136914,0.6300438,0.25726107,1.2812908,2.0742986,2.9733355,0.80010533,-1.2243382,-0.21870694,-0.89011467,-1.1575184,1.7916231,-0.20844646,-2.8533084,3.106446,2.8023207,PC,AKI
-1.1647571,-1.7323382,1.9555987,1.9474707,1.0610371,-2.042487,0.9925232,-1.5174545,-1.983819,2.2067184,1.9246535,-1.5658451,0.57719743,-2.2316425,1.1163031,0.32553372,-1.9568292,0.6312052,1.0442287,-1.5711608,-1.7959723,-0.9715419,-1.7344147,0.4117769,0.22514959,-1.4889175,-1.4873108,-1.3220519,-1.4386156,-1.1589038,-0.7133137,-1.471135,PC,Ref
-1.2466995,-1.2411761,2.3023274,2.934898,0.1295869,-2.6564205,1.7350894,-2.0990663,-2.8880696,-1.3057551,3.3686774,-0.12530151,1.4799768,-1.2850548,1.8646346,-1.3157719,-3.6959896,2.9171586,4.207578,-0.6715285,-1.6450204,-2.555428,-2.0063698,-0.18194324,-1.2309018,-0.55938613,-4.8017125,-0.63885945,-4.146896,-2.9521039,-1.8591574,-1.3792179,PC,Ref
-1.1716827,-0.09503973,-1.097859,-0.94676113,0.36421922,0.4314968,0.9993373,1.6646564,-2.6646407,-0.08196545,-0.4221955,0.9148746,-2.3782601,-1.8266168,-1.2336215,-3.7749808,0.5034939,2.5087054,0.19948186,-2.9502058,-0.04173294,-0.5766421,1.4438032,-3.3718786,1.6208853,2.026669,2.6501148,0.40754107,1.1324277,-0.33346194,0.63795143,-0.04535127,PC,CKD
-0.6251674,-1.3619527,2.1038883,1.6279877,0.3170319,-1.7827575,0.9583967,-1.4787552,-1.7653854,1.5011212,2.1604915,-1.049037,0.48674455,-1.6680799,1.3561734,0.10596552,-1.7988828,0.9432015,1.113585,-1.3652124,-1.3374069,-1.7312895,-1.7510532,0.7003255,-0.6303892,-0.5038339,-2.8158004,-0.99977946,-1.9150672,-1.3015133,-0.8166429,-1.4079429,PC,Ref
-0.8889005,-1.6011444,3.1803105,2.6226256,0.31698397,-2.914325,1.3304243,-2.275971,-2.8835893,-0.1965911,3.3128898,-0.1687823,2.3968172,-1.0041615,2.2910128,-0.6825284,-3.1048405,2.6523366,4.1196175,-0.1993286,-1.7286323,-2.0517597,-1.7983505,0.45594865,-0.8703446,-1.2936965,-4.7898993,-1.0089555,-3.8463423,-2.659054,-1.5941052,-1.5304043,PC,Ref
-1.6108022,-2.003093,2.7179294,1.9092954,1.0117586,-2.023477,1.1290674,-1.9519947,-2.0993989,2.8816152,2.7064638,-1.7631962,1.9171778,-2.3239844,1.1311073,0.66120654,-2.012754,0.78393704,1.8405889,-1.0582669,-2.2359033,-0.4668273,-2.3109329,0.8018016,-0.19095954,-2.3345134,-1.8515148,-1.9913421,-1.6167127,-1.484623,-0.21671316,-1.8336508,PC,Ref
